"experimentID","participantID","activity","activity_sub_type","date_time","surface","hand","toilet_type","sex","id","surfaceCategories"
"CNCNL8817S","CEW017","Defecation",NA,"Touched Sat Aug 06 2022 16:49:26 GMT+0100 (英国夏令时间)","Tap","right","Female","Female","2 CEW017","Hygiene"
"CNCNL8817S","CEW017","Defecation",NA,"Touched Sat Aug 06 2022 16:49:43 GMT+0100 (英国夏令时间)","Hand dryer","both","Female","Female","2 CEW017","Hygiene"
"CNCNL8817S","CEW017","Defecation",NA,"Touched Sat Aug 06 2022 16:49:46 GMT+0100 (英国夏令时间)","Hair","both","Female","Female","2 CEW017","Personal"
"CNCNL8817S","CEW017","Defecation",NA,"Touched Sat Aug 06 2022 16:50:12 GMT+0100  (英国夏令时间)","Inside door handle","left","Female","Female","2 CEW017","Door"
"NJKKJ2731E","CEW017","MHM","menstrual cup","Touched Sat Aug 06 2022 17:09:41 GMT+0100 (英国夏令时间)","Soap dispenser","left","Female","Female","3 CEW017","Hygiene"
"NJKKJ2731E","CEW017","MHM","menstrual cup","Touched Sat Aug 06 2022 17:09:45 GMT+0100 (英国夏令时间)","Tap","right","Female","Female","3 CEW017","Hygiene"
"NJKKJ2731E","CEW017","MHM","menstrual cup","Touched Sat Aug 06 2022 17:09:46 GMT+0100 (英国夏令时间)","Soap dispenser","left","Female","Female","3 CEW017","Hygiene"
"NJKKJ2731E","CEW017","MHM","menstrual cup","Touched Sat Aug 06 2022 17:09:51 GMT+0100 (英国夏令时间)","Tap","right","Female","Female","3 CEW017","Hygiene"
"NJKKJ2731E","CEW017","MHM","menstrual cup","Touched Sat Aug 06 2022 17:09:52 GMT+0100 (英国夏令时间)","Tap","right","Female","Female","3 CEW017","Hygiene"
"NJKKJ2731E","CEW017","MHM","menstrual cup","Touched Sat Aug 06 2022 17:10:01 GMT+0100 (英国夏令时间)","Cubicle door handle inside","right","Female","Female","3 CEW017","Cubicle"
"NJKKJ2731E","CEW017","MHM","menstrual cup","Touched Sat Aug 06 2022 17:10:07 GMT+0100 (英国夏令时间)","Clothing","both","Female","Female","3 CEW017","Personal"
"NJKKJ2731E","CEW017","MHM","menstrual cup","Touched Sat Aug 06 2022 17:10:12 GMT+0100 (英国夏令时间)","Phone","right","Female","Female","3 CEW017","Personal"
"NJKKJ2731E","CEW017","MHM","menstrual cup","Touched Sat Aug 06 2022 17:10:20 GMT+0100 (英国夏令时间)","Clothing","both","Female","Female","3 CEW017","Personal"
"NJKKJ2731E","CEW017","MHM","menstrual cup","Touched Sat Aug 06 2022 17:10:26 GMT+0100 (英国夏令时间)","Menstrual cup","right","Female","Female","3 CEW017","MHM"
"NJKKJ2731E","CEW017","MHM","menstrual cup","Touched Sat Aug 06 2022 17:10:31 GMT+0100 (英国夏令时间)","Skin","right","Female","Female","3 CEW017","Personal"
"NJKKJ2731E","CEW017","MHM","menstrual cup","Touched Sat Aug 06 2022 17:10:39 GMT+0100 (英国夏令时间)","Toilet paper","both","Female","Female","3 CEW017","Cubicle"
"NJKKJ2731E","CEW017","MHM","menstrual cup","Touched Sat Aug 06 2022 17:10:50 GMT+0100 (英国夏令时间)","Bin inside the cubicle","right","Female","Female","3 CEW017","Cubicle"
"NJKKJ2731E","CEW017","MHM","menstrual cup","Touched Sat Aug 06 2022 17:10:57 GMT+0100 (英国夏令时间)","Clothing","both","Female","Female","3 CEW017","Personal"
"NJKKJ2731E","CEW017","MHM","menstrual cup","Touched Sat Aug 06 2022 17:11:00 GMT+0100 (英国夏令时间)","Flush button","right","Female","Female","3 CEW017","Cubicle"
"NJKKJ2731E","CEW017","MHM","menstrual cup","Touched Sat Aug 06 2022 17:11:03 GMT+0100 (英国夏令时间)","Phone","right","Female","Female","3 CEW017","Personal"
"NJKKJ2731E","CEW017","MHM","menstrual cup","Touched Sat Aug 06 2022 17:11:08 GMT+0100 (英国夏令时间)","Cubicle door handle inside","right","Female","Female","3 CEW017","Cubicle"
"NJKKJ2731E","CEW017","MHM","menstrual cup","Touched Sat Aug 06 2022 17:11:18 GMT+0100 (英国夏令时间)","Tap","right","Female","Female","3 CEW017","Hygiene"
"NJKKJ2731E","CEW017","MHM","menstrual cup","Touched Sat Aug 06 2022 17:11:25 GMT+0100 (英国夏令时间)","Soap dispenser","right","Female","Female","3 CEW017","Hygiene"
"NJKKJ2731E","CEW017","MHM","menstrual cup","Touched Sat Aug 06 2022 17:11:35 GMT+0100 (英国夏令时间)","Tap","right","Female","Female","3 CEW017","Hygiene"
"NJKKJ2731E","CEW017","MHM","menstrual cup","Touched Sat Aug 06 2022 17:11:39 GMT+0100 (英国夏令时间)","Tap","right","Female","Female","3 CEW017","Hygiene"
"NJKKJ2731E","CEW017","MHM","menstrual cup","Touched Sat Aug 06 2022 17:11:47 GMT+0100 (英国夏令时间)","Hand dryer","both","Female","Female","3 CEW017","Hygiene"
"NJKKJ2731E","CEW017","MHM","menstrual cup","Touched Sat Aug 06 2022 17:11:48 GMT+0100 (英国夏令时间)","Inside door handle","right","Female","Female","3 CEW017","Door"
"PHLRV8051T","CEW023","Urination",NA,"Touched Sun Aug 07 2022 16:29:55 GMT+0100 (英国夏令时间)","Outside door handle","right","Female","Female","1 CEW023","Door"
"PHLRV8051T","CEW023","Urination",NA,",Touched Sun Aug 07 2022 16:29:57 GMT+0100 (英国夏令时间)","Cubicle door handle outside","left","Female","Female","1 CEW023","Cubicle"
"PHLRV8051T","CEW023","Urination",NA,",Touched Sun Aug 07 2022 16:29:59 GMT+0100 (英国夏令时间)","Cubicle door handle inside","left","Female","Female","1 CEW023","Cubicle"
"PHLRV8051T","CEW023","Urination",NA,",Touched Sun Aug 07 2022 16:32:06 GMT+0100 (英国夏令时间)","Cubicle door handle inside","right","Female","Female","1 CEW023","Cubicle"
"PHLRV8051T","CEW023","Urination",NA,",Touched Sun Aug 07 2022 16:32:07 GMT+0100 (英国夏令时间)","Bag","both","Female","Female","1 CEW023","Personal"
"PHLRV8051T","CEW023","Urination",NA,",Touched Sun Aug 07 2022 16:32:09 GMT+0100 (英国夏令时间)","Clothing","both","Female","Female","1 CEW023","Personal"
"PHLRV8051T","CEW023","Urination",NA,",Touched Sun Aug 07 2022 16:32:30 GMT+0100 (英国夏令时间)","Phone","right","Female","Female","1 CEW023","Personal"
"PHLRV8051T","CEW023","Urination",NA,",Touched Sun Aug 07 2022 16:32:49 GMT+0100 (英国夏令时间)","Phone","both","Female","Female","1 CEW023","Personal"
"PHLRV8051T","CEW023","Urination",NA,",Touched Sun Aug 07 2022 16:33:11 GMT+0100 (英国夏令时间)","Toilet paper","both","Female","Female","1 CEW023","Cubicle"
"PHLRV8051T","CEW023","Urination",NA,",Touched Sun Aug 07 2022 16:33:14 GMT+0100 (英国夏令时间)","Clothing","both","Female","Female","1 CEW023","Personal"
"PHLRV8051T","CEW023","Urination",NA,",Touched Sun Aug 07 2022 16:33:19 GMT+0101 (英国夏令时间)","Skin","right","Female","Female","1 CEW023","Personal"
"PHLRV8051T","CEW023","Urination",NA,",Touched Sun Aug 07 2022 16:33:22 GMT+0102 (英国夏令时间)","Clothing","both","Female","Female","1 CEW023","Personal"
"PHLRV8051T","CEW023","Urination",NA,",Touched Sun Aug 07 2022 16:33:35 GMT+0103 (英国夏令时间)","Bag","both","Female","Female","1 CEW023","Personal"
"PHLRV8051T","CEW023","Urination",NA,",Touched Sun Aug 07 2022 16:33:42 GMT+0104 (英国夏令时间)","Cubicle door handle inside","right","Female","Female","1 CEW023","Cubicle"
"PHLRV8051T","CEW023","Urination",NA,",Touched Sun Aug 07 2022 16:34:12 GMT+0105 (英国夏令时间)","Tap","right","Female","Female","1 CEW023","Hygiene"
"PHLRV8051T","CEW023","Urination",NA,",Touched Sun Aug 07 2022 16:35:16 GMT+0100 (英国夏令时间)","Flush button","left","Female","Female","1 CEW023","Cubicle"
"PHLRV8051T","CEW023","Urination",NA,",Touched Sun Aug 07 2022 16:35:17 GMT+0100 (英国夏令时间)","Flush button","left","Female","Female","1 CEW023","Cubicle"
"PHLRV8051T","CEW023","Urination",NA,",Touched Sun Aug 07 2022 16:36:15 GMT+0100 (英国夏令时间)","Tap","right","Female","Female","1 CEW023","Hygiene"
"PHLRV8051T","CEW023","Urination",NA,",Touched Sun Aug 07 2022 16:37:32 GMT+0100 (英国夏令时间)","Tap","right","Female","Female","1 CEW023","Hygiene"
"PHLRV8051T","CEW023","Urination",NA,",Touched Sun Aug 07 2022 16:37:34 GMT+0100 (英国夏令时间)","Tissue paper","right","Female","Female","1 CEW023","Hygiene"
"PHLRV8051T","CEW023","Urination",NA,",Touched Sun Aug 07 2022 16:38:15 GMT+0100 (英国夏令时间)","Tissue paper","right","Female","Female","1 CEW023","Hygiene"
"PHLRV8051T","CEW023","Urination",NA,",Touched Sun Aug 07 2022 16:38:17 GMT+0100 (英国夏令时间)","Bin outside the cubicle","right","Female","Female","1 CEW023","Hygiene"
"PHLRV8051T","CEW023","Urination",NA,",Touched Sun Aug 07 2022 16:39:11 GMT+0100 (英国夏令时间)","Inside door handle","left","Female","Female","1 CEW023","Door"
"JUYVY3080H","CEW023","Defecation",NA,"Touched Sun Aug 07 2022 17:03:48 GMT+0100 (英国夏令时间)","Outside door handle","right","Female","Female","2 CEW023","Door"
"JUYVY3080H","CEW023","Defecation",NA,",Touched Sun Aug 07 2022 17:03:50 GMT+0100 (英国夏令时间)","Cubicle door handle inside","left","Female","Female","2 CEW023","Cubicle"
"JUYVY3080H","CEW023","Defecation",NA,",Touched Sun Aug 07 2022 17:03:53 GMT+0100 (英国夏令时间)","Bag","both","Female","Female","2 CEW023","Personal"
"JUYVY3080H","CEW023","Defecation",NA,",Touched Sun Aug 07 2022 17:04:02 GMT+0100 (英国夏令时间)","Clothing","both","Female","Female","2 CEW023","Personal"
"JUYVY3080H","CEW023","Defecation",NA,",Touched Sun Aug 07 2022 17:04:07 GMT+0100 (英国夏令时间)","Phone","right","Female","Female","2 CEW023","Personal"
"JUYVY3080H","CEW023","Defecation",NA,",Touched Sun Aug 07 2022 17:04:23 GMT+0100 (英国夏令时间)","Toilet paper","both","Female","Female","2 CEW023","Cubicle"
"JUYVY3080H","CEW023","Defecation",NA,",Touched Sun Aug 07 2022 17:04:49 GMT+0100 (英国夏令时间)","Skin","right","Female","Female","2 CEW023","Personal"
"JUYVY3080H","CEW023","Defecation",NA,",Touched Sun Aug 07 2022 17:05:14 GMT+0100 (英国夏令时间)","Toilet paper","both","Female","Female","2 CEW023","Cubicle"
"JUYVY3080H","CEW023","Defecation",NA,",Touched Sun Aug 07 2022 17:05:15 GMT+0100 (英国夏令时间)","Skin","right","Female","Female","2 CEW023","Personal"
"JUYVY3080H","CEW023","Defecation",NA,",Touched Sun Aug 07 2022 17:05:17 GMT+0100 (英国夏令时间)","Toilet paper","both","Female","Female","2 CEW023","Cubicle"
"JUYVY3080H","CEW023","Defecation",NA,",Touched Sun Aug 07 2022 17:05:19 GMT+0100 (英国夏令时间)","Skin","right","Female","Female","2 CEW023","Personal"
"JUYVY3080H","CEW023","Defecation",NA,",Touched Sun Aug 07 2022 17:05:22 GMT+0100 (英国夏令时间)","Clothing","both","Female","Female","2 CEW023","Personal"
"JUYVY3080H","CEW023","Defecation",NA,",Touched Sun Aug 07 2022 17:05:40 GMT+0100 (英国夏令时间)","Flush button","right","Female","Female","2 CEW023","Cubicle"
"JUYVY3080H","CEW023","Defecation",NA,",Touched Sun Aug 07 2022 17:06:36 GMT+0100 (英国夏令时间)","Bag","right","Female","Female","2 CEW023","Personal"
"JUYVY3080H","CEW023","Defecation",NA,",Touched Sun Aug 07 2022 17:06:37 GMT+0100 (英国夏令时间)","Outside door handle","right","Female","Female","2 CEW023","Door"
"JUYVY3080H","CEW023","Defecation",NA,",Touched Sun Aug 07 2022 17:06:44 GMT+0100 (英国夏令时间)","Tap","right","Female","Female","2 CEW023","Hygiene"
"JUYVY3080H","CEW023","Defecation",NA,",Touched Sun Aug 07 2022 17:07:35 GMT+0100 (英国夏令时间)","Flush button","right","Female","Female","2 CEW023","Cubicle"
"JUYVY3080H","CEW023","Defecation",NA,",Touched Sun Aug 07 2022 17:07:36 GMT+0100 (英国夏令时间)","Flush button","right","Female","Female","2 CEW023","Cubicle"
"JUYVY3080H","CEW023","Defecation",NA,",Touched Sun Aug 07 2022 17:07:44 GMT+0100 (英国夏令时间)","Tap","right","Female","Female","2 CEW023","Hygiene"
"JUYVY3080H","CEW023","Defecation",NA,",Touched Sun Aug 07 2022 17:07:57 GMT+0100 (英国夏令时间)","Tap","right","Female","Female","2 CEW023","Hygiene"
"JUYVY3080H","CEW023","Defecation",NA,",Touched Sun Aug 07 2022 17:08:29 GMT+0100 (英国夏令时间)","Tap","right","Female","Female","2 CEW023","Hygiene"
"JUYVY3080H","CEW023","Defecation",NA,",Touched Sun Aug 07 2022 17:08:30 GMT+0100 (英国夏令时间)","Tissue paper","both","Female","Female","2 CEW023","Hygiene"
"JUYVY3080H","CEW023","Defecation",NA,",Touched Sun Aug 07 2022 17:08:32 GMT+0100 (英国夏令时间)","Bin outside the cubicle","left","Female","Female","2 CEW023","Hygiene"
"JUYVY3080H","CEW023","Defecation",NA,",Touched Sun Aug 07 2022 17:11:11 GMT+0100 (英国夏令时间)","Bag","both","Female","Female","2 CEW023","Personal"
"JUYVY3080H","CEW023","Defecation",NA,",Touched Sun Aug 07 2022 17:11:12 GMT+0100 (英国夏令时间)","Face","right","Female","Female","2 CEW023","Personal"
"JUYVY3080H","CEW023","Defecation",NA,",Touched Sun Aug 07 2022 17:11:14 GMT+0100 (英国夏令时间)","Face","both","Female","Female","2 CEW023","Personal"
"JUYVY3080H","CEW023","Defecation",NA,",Touched Sun Aug 07 2022 17:11:16 GMT+0100 (英国夏令时间)","Face","right","Female","Female","2 CEW023","Personal"
"JUYVY3080H","CEW023","Defecation",NA,",Touched Sun Aug 07 2022 17:12:12 GMT+0100 (英国夏令时间)","Bag","both","Female","Female","2 CEW023","Personal"
"JUYVY3080H","CEW023","Defecation",NA,",Touched Sun Aug 07 2022 17:12:36 GMT+0100 (英国夏令时间)","Hair","left","Female","Female","2 CEW023","Personal"
"JUYVY3080H","CEW023","Defecation",NA,",Touched Sun Aug 07 2022 17:12:36 GMT+0100 (英国夏令时间)","Inside door handle","right","Female","Female","2 CEW023","Door"
"UEJEG5402G","CEW023","MHM","sanitary pad","Touched Sun Aug 07 2022 17:16:36 GMT+0100 (英国夏令时间)","Outside door handle","right","Female","Female","3 CEW023","Door"
"UEJEG5402G","CEW023","MHM","sanitary pad",",Touched Sun Aug 07 2022 17:16:39 GMT+0100 (英国夏令时间)","Cubicle door handle inside","left","Female","Female","3 CEW023","Cubicle"
"UEJEG5402G","CEW023","MHM","sanitary pad",",Touched Sun Aug 07 2022 17:16:41 GMT+0100 (英国夏令时间)","Cubicle door handle outside","left","Female","Female","3 CEW023","Cubicle"
"UEJEG5402G","CEW023","MHM","sanitary pad",",Touched Sun Aug 07 2022 17:16:45 GMT+0100 (英国夏令时间)","Bag","both","Female","Female","3 CEW023","Personal"
"UEJEG5402G","CEW023","MHM","sanitary pad",",Touched Sun Aug 07 2022 17:16:48 GMT+0100 (英国夏令时间)","Clothing","both","Female","Female","3 CEW023","Personal"
"UEJEG5402G","CEW023","MHM","sanitary pad",",Touched Sun Aug 07 2022 17:18:39 GMT+0100 (英国夏令时间)","Bag","both","Female","Female","3 CEW023","Personal"
"UEJEG5402G","CEW023","MHM","sanitary pad",",Touched Sun Aug 07 2022 17:18:40 GMT+0100 (英国夏令时间)","Sanitary pad","left","Female","Female","3 CEW023","MHM"
"UEJEG5402G","CEW023","MHM","sanitary pad",",Touched Sun Aug 07 2022 17:18:46 GMT+0100 (英国夏令时间)","Sanitary pad","both","Female","Female","3 CEW023","MHM"
"UEJEG5402G","CEW023","MHM","sanitary pad",",Touched Sun Aug 07 2022 17:18:57 GMT+0100 (英国夏令时间)","Skin","right","Female","Female","3 CEW023","Personal"
"UEJEG5402G","CEW023","MHM","sanitary pad",",Touched Sun Aug 07 2022 17:19:00 GMT+0100 (英国夏令时间)","Clothing","right","Female","Female","3 CEW023","Personal"
"UEJEG5402G","CEW023","MHM","sanitary pad",",Touched Sun Aug 07 2022 17:19:08 GMT+0100 (英国夏令时间)","Bin inside the cubicle","left","Female","Female","3 CEW023","Cubicle"
"UEJEG5402G","CEW023","MHM","sanitary pad",",Touched Sun Aug 07 2022 17:19:15 GMT+0100 (英国夏令时间)","Clothing","both","Female","Female","3 CEW023","Personal"
"UEJEG5402G","CEW023","MHM","sanitary pad",",Touched Sun Aug 07 2022 17:19:29 GMT+0100 (英国夏令时间)","Sanitary pad","left","Female","Female","3 CEW023","MHM"
"UEJEG5402G","CEW023","MHM","sanitary pad",",Touched Sun Aug 07 2022 17:19:30 GMT+0100 (英国夏令时间)","Toilet paper","both","Female","Female","3 CEW023","Cubicle"
"UEJEG5402G","CEW023","MHM","sanitary pad",",Touched Sun Aug 07 2022 17:19:34 GMT+0100 (英国夏令时间)","Clothing","both","Female","Female","3 CEW023","Personal"
"UEJEG5402G","CEW023","MHM","sanitary pad",",Touched Sun Aug 07 2022 17:19:35 GMT+0100 (英国夏令时间)","Hair","right","Female","Female","3 CEW023","Personal"
"UEJEG5402G","CEW023","MHM","sanitary pad",",Touched Sun Aug 07 2022 17:19:54 GMT+0100 (英国夏令时间)","Bag","both","Female","Female","3 CEW023","Personal"
"UEJEG5402G","CEW023","MHM","sanitary pad",",Touched Sun Aug 07 2022 17:19:55 GMT+0100 (英国夏令时间)","Clothing","both","Female","Female","3 CEW023","Personal"
"UEJEG5402G","CEW023","MHM","sanitary pad",",Touched Sun Aug 07 2022 17:19:57 GMT+0100 (英国夏令时间)","Cubicle door handle inside","right","Female","Female","3 CEW023","Cubicle"
"UEJEG5402G","CEW023","MHM","sanitary pad",",Touched Sun Aug 07 2022 17:20:24 GMT+0100 (英国夏令时间)","Flush button","right","Female","Female","3 CEW023","Cubicle"
"UEJEG5402G","CEW023","MHM","sanitary pad",",Touched Sun Aug 07 2022 17:20:26 GMT+0100 (英国夏令时间)","Tap","left","Female","Female","3 CEW023","Hygiene"
"UEJEG5402G","CEW023","MHM","sanitary pad",",Touched Sun Aug 07 2022 17:20:28 GMT+0100 (英国夏令时间)","Tap","right","Female","Female","3 CEW023","Hygiene"
"UEJEG5402G","CEW023","MHM","sanitary pad",",Touched Sun Aug 07 2022 17:20:30 GMT+0100 (英国夏令时间)","Tap","right","Female","Female","3 CEW023","Hygiene"
"UEJEG5402G","CEW023","MHM","sanitary pad",",Touched Sun Aug 07 2022 17:20:31 GMT+0100 (英国夏令时间)","Tissue paper","right","Female","Female","3 CEW023","Hygiene"
"UEJEG5402G","CEW023","MHM","sanitary pad",",Touched Sun Aug 07 2022 17:20:54 GMT+0100 (英国夏令时间)","Bin outside the cubicle","left","Female","Female","3 CEW023","Hygiene"
"UEJEG5402G","CEW023","MHM","sanitary pad",",Touched Sun Aug 07 2022 17:20:56 GMT+0100 (英国夏令时间)","Inside door handle","right","Female","Female","3 CEW023","Door"
"ATQPH0145Q","CEW024","Urination",NA,"Touched Sun Aug 07 2022 19:38:27 GMT+0100 (英国夏令时间)","Outside door handle","right","Female","Female","1 CEW024","Door"
"ATQPH0145Q","CEW024","Urination",NA,",Touched Sun Aug 07 2022 19:38:30 GMT+0100 (英国夏令时间)","Cubicle door handle inside","left","Female","Female","1 CEW024","Cubicle"
"ATQPH0145Q","CEW024","Urination",NA,",Touched Sun Aug 07 2022 19:38:32 GMT+0100 (英国夏令时间)","Toilet paper","both","Female","Female","1 CEW024","Cubicle"
"ATQPH0145Q","CEW024","Urination",NA,",Touched Sun Aug 07 2022 19:38:35 GMT+0100 (英国夏令时间)","Toilet paper","right","Female","Female","1 CEW024","Cubicle"
"ATQPH0145Q","CEW024","Urination",NA,",Touched Sun Aug 07 2022 19:38:48 GMT+0100 (英国夏令时间)","Bag","left","Female","Female","1 CEW024","Personal"
"ATQPH0145Q","CEW024","Urination",NA,",Touched Sun Aug 07 2022 19:38:52 GMT+0100 (英国夏令时间)","Clothing","right","Female","Female","1 CEW024","Personal"
"ATQPH0145Q","CEW024","Urination",NA,",Touched Sun Aug 07 2022 19:38:53 GMT+0100 (英国夏令时间)","Toilet paper","right","Female","Female","1 CEW024","Cubicle"
"ATQPH0145Q","CEW024","Urination",NA,",Touched Sun Aug 07 2022 19:38:58 GMT+0100 (英国夏令时间)","Toilet surface","right","Female","Female","1 CEW024","Cubicle"
"ATQPH0145Q","CEW024","Urination",NA,",Touched Sun Aug 07 2022 19:39:16 GMT+0100 (英国夏令时间)","Skin","left","Female","Female","1 CEW024","Personal"
"ATQPH0145Q","CEW024","Urination",NA,",Touched Sun Aug 07 2022 19:39:17 GMT+0100 (英国夏令时间)","Toilet paper","both","Female","Female","1 CEW024","Cubicle"
